30573265
11670937
11522263
15450306
29206658
25099540
26562478
16124401
20606856
29402556
24308788
12957751
1323894
9566391
28285261
21855608
23981366
8660680
23291350
8269370
12438948
29304053
25994899
25871396
8880309
16155344
10455221
26499770
3750376
27460772
7200368
22933125
28410987
12970416
29234008
22889536
16364242
27460772
7512260
16290701
7427133
1976232
3119496
1607734
12702910
21246485
18342882
26928923
16828946
3980734
23575513
27754203
1242661
26108538
22137979
9699510
197981
17170311
12181031
28835480
26596951
23275996
27655679
29798856
8352988
31063143
21114585
17395040
15472675
24564039
23781513
26078759
24399814
19445548
26736614
19904222
28990139
9265949
6093826
26338677
9523553
16506964
6740734
24851023
16556871
3347937
2065916
29870794
10220876
27604564
25339160
11056691
17132971
21736322
8501849
23061703
15634057
11435239
2545648
10221476
